fired,id,year,tm,exp,tenure,poc,prior_hc_stops,prior_hc_seasons,prior_win_pct,prior_w_plyf,prior_sb_wins,prior_sb_apps,prior_coy_share,career_sb_wins,career_sb_apps,years_since_last_hc,prehire_win_pct_1,prehire_round_1,prehire_win_pct_2,prehire_round_2,prehire_win_pct_3,prehire_round_3,age_t0,playoff_round_t0,win_pct_t0,w_plyf_t0,coy_share_t0,coy_rank_t0,tenure_idx_t0,age_t1,playoff_round_t1,win_pct_t1,w_plyf_t1,coy_share_t1,coy_rank_t1,tenure_idx_t1,age_t2,playoff_round_t2,win_pct_t2,w_plyf_t2,coy_share_t2,coy_rank_t2,tenure_idx_t2,age_t3,playoff_round_t3,win_pct_t3,w_plyf_t3,coy_share_t3,coy_rank_t3,tenure_idx_t3,age_t4,playoff_round_t4,win_pct_t4,w_plyf_t4,coy_share_t4,coy_rank_t4,tenure_idx_t4
0,BillBr0,2002,BAL,4,4,0,0,0,,0.0,0,0,0.0,1,1,,0.375,0.0,0.406,0.0,0.25,0.0,48.0,0,0.4375,0.0,0.042,4.0,4,47.0,2.0,0.625,1.0,0.0,,3.0,46.0,5.0,0.75,4.0,0.02,6.0,2.0,45.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,
0,BillBr0,2003,BAL,5,5,0,0,0,,0.0,0,0,0.0,1,1,,0.375,0.0,0.406,0.0,0.25,0.0,49.0,1,0.625,0.0,0.0,,5,48.0,0.0,0.4375,0.0,0.042,4.0,4.0,47.0,2.0,0.625,1.0,0.0,,3.0,46.0,5.0,0.75,4.0,0.02,6.0,2.0,45.0,0.0,0.5,0.0,0.0,,1.0
0,BillBr0,2004,BAL,6,6,0,0,0,,0.0,0,0,0.0,1,1,,0.375,0.0,0.406,0.0,0.25,0.0,50.0,0,0.5625,0.0,0.0,,6,49.0,1.0,0.625,0.0,0.0,,5.0,48.0,0.0,0.4375,0.0,0.042,4.0,4.0,47.0,2.0,0.625,1.0,0.0,,3.0,46.0,5.0,0.75,4.0,0.02,6.0,2.0
0,BillBr0,2005,BAL,7,7,0,0,0,,0.0,0,0,0.0,1,1,,0.375,0.0,0.406,0.0,0.25,0.0,51.0,0,0.375,0.0,0.0,,7,50.0,0.0,0.5625,0.0,0.0,,6.0,49.0,1.0,0.625,0.0,0.0,,5.0,48.0,0.0,0.4375,0.0,0.042,4.0,4.0,47.0,2.0,0.625,1.0,0.0,,3.0
0,BillBr0,2006,BAL,8,8,0,0,0,,0.0,0,0,0.0,1,1,,0.375,0.0,0.406,0.0,0.25,0.0,52.0,2,0.8125,0.0,0.0,,8,51.0,0.0,0.375,0.0,0.0,,7.0,50.0,0.0,0.5625,0.0,0.0,,6.0,49.0,1.0,0.625,0.0,0.0,,5.0,48.0,0.0,0.4375,0.0,0.042,4.0,4.0
1,BillBr0,2007,BAL,9,9,0,0,0,,0.0,0,0,0.0,1,1,,0.375,0.0,0.406,0.0,0.25,0.0,53.0,0,0.3125,0.0,0.0,,9,52.0,2.0,0.8125,0.0,0.0,,8.0,51.0,0.0,0.375,0.0,0.0,,7.0,50.0,0.0,0.5625,0.0,0.0,,6.0,49.0,1.0,0.625,0.0,0.0,,5.0
0,BowlTo0,2015,NYJ,1,1,1,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.5,0.0,0.375,0.0,52.0,0,0.625,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BowlTo0,2016,NYJ,2,2,1,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.5,0.0,0.375,0.0,53.0,0,0.3125,0.0,0.0,,2,52.0,0.0,0.625,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,BowlTo0,2017,NYJ,3,3,1,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.5,0.0,0.375,0.0,54.0,0,0.3125,0.0,0.0,,3,53.0,0.0,0.3125,0.0,0.0,,2.0,52.0,0.0,0.625,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,BowlTo0,2018,NYJ,4,4,1,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.5,0.0,0.375,0.0,55.0,0,0.25,0.0,0.0,,4,54.0,0.0,0.3125,0.0,0.0,,3.0,53.0,0.0,0.3125,0.0,0.0,,2.0,52.0,0.0,0.625,0.0,0.0,,1.0,,,,,,,
0,BowlTo0,2022,TAM,5,1,1,1,4,0.375,0.0,0,0,0.0,0,0,3.0,0.765,2.0,0.688,5.0,0.438,0.0,59.0,1,0.47058823529411764,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BowlTo0,2023,TAM,6,2,1,1,4,0.375,0.0,0,0,0.0,0,0,3.0,0.765,2.0,0.688,5.0,0.438,0.0,60.0,2,0.5294117647058824,1.0,0.002,10.0,2,59.0,1.0,0.47058823529411764,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,BowlTo0,2024,TAM,7,3,1,1,4,0.375,0.0,0,0,0.0,0,0,3.0,0.765,2.0,0.688,5.0,0.438,0.0,61.0,1,0.5882352941176471,0.0,0.003,11.0,3,60.0,2.0,0.5294117647058824,1.0,0.002,10.0,2.0,59.0,1.0,0.47058823529411764,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,BowlTo0,2025,TAM,8,4,1,1,4,0.375,0.0,0,0,0.0,0,0,3.0,0.765,2.0,0.688,5.0,0.438,0.0,62.0,0,0.47058823529411764,0.0,0.0,,4,61.0,1.0,0.5882352941176471,0.0,0.003,11.0,3.0,60.0,2.0,0.5294117647058824,1.0,0.002,10.0,2.0,59.0,1.0,0.47058823529411764,0.0,0.0,,1.0,,,,,,,
0,BradGu0,2013,JAX,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.313,0.0,0.5,0.0,47.0,0,0.25,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BradGu0,2014,JAX,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.313,0.0,0.5,0.0,48.0,0,0.1875,0.0,0.0,,2,47.0,0.0,0.25,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,BradGu0,2015,JAX,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.313,0.0,0.5,0.0,49.0,0,0.3125,0.0,0.0,,3,48.0,0.0,0.1875,0.0,0.0,,2.0,47.0,0.0,0.25,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,BradGu0,2016,JAX,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.313,0.0,0.5,0.0,50.0,0,0.14285714285714285,0.0,0.0,,4,49.0,0.0,0.3125,0.0,0.0,,3.0,48.0,0.0,0.1875,0.0,0.0,,2.0,47.0,0.0,0.25,0.0,0.0,,1.0,,,,,,,
0,BrooRi0,1995,STL,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.313,0.0,0.375,0.0,54.0,0,0.4375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,BrooRi0,1996,STL,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.313,0.0,0.375,0.0,55.0,0,0.375,0.0,0.0,,2,54.0,0.0,0.4375,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,BrowPa0,1970,CIN,1,1,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,62.0,2,0.5714285714285714,0.0,0.5,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BrowPa0,1971,CIN,2,2,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,63.0,0,0.2857142857142857,0.0,0.0,,2,62.0,2.0,0.5714285714285714,0.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,BrowPa0,1972,CIN,3,3,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,64.0,0,0.5714285714285714,0.0,0.0,,3,63.0,0.0,0.2857142857142857,0.0,0.0,,2.0,62.0,2.0,0.5714285714285714,0.0,0.5,1.0,1.0,,,,,,,,,,,,,,
0,BrowPa0,1973,CIN,4,4,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,65.0,2,0.7142857142857143,0.0,0.16,3.0,4,64.0,0.0,0.5714285714285714,0.0,0.0,,3.0,63.0,0.0,0.2857142857142857,0.0,0.0,,2.0,62.0,2.0,0.5714285714285714,0.0,0.5,1.0,1.0,,,,,,,
0,BrowPa0,1974,CIN,5,5,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,66.0,0,0.5,0.0,0.0,,5,65.0,2.0,0.7142857142857143,0.0,0.16,3.0,4.0,64.0,0.0,0.5714285714285714,0.0,0.0,,3.0,63.0,0.0,0.2857142857142857,0.0,0.0,,2.0,62.0,2.0,0.5714285714285714,0.0,0.5,1.0,1.0
0,BrowPa0,1975,CIN,6,6,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,67.0,2,0.7857142857142857,0.0,0.0,,6,66.0,0.0,0.5,0.0,0.0,,5.0,65.0,2.0,0.7142857142857143,0.0,0.16,3.0,4.0,64.0,0.0,0.5714285714285714,0.0,0.0,,3.0,63.0,0.0,0.2857142857142857,0.0,0.0,,2.0
0,BugeJo0,1990,PHO,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.438,0.0,0.467,0.0,50.0,0,0.3125,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BugeJo0,1991,PHO,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.438,0.0,0.467,0.0,51.0,0,0.25,0.0,0.0,,2,50.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,BugeJo0,1992,PHO,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.438,0.0,0.467,0.0,52.0,0,0.25,0.0,0.0,,3,51.0,0.0,0.25,0.0,0.0,,2.0,50.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,BugeJo0,1993,PHO,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.438,0.0,0.467,0.0,53.0,0,0.4375,0.0,0.0,,4,52.0,0.0,0.25,0.0,0.0,,3.0,51.0,0.0,0.25,0.0,0.0,,2.0,50.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,
1,BugeJo0,1997,OAK,5,1,0,1,4,0.3125,0.0,0,0,0.0,0,0,3.0,0.438,0.0,0.5,0.0,0.563,0.0,57.0,0,0.25,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BurnJe0,1986,MIN,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.188,0.0,0.5,0.0,59.0,0,0.5625,0.0,0.048,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BurnJe0,1987,MIN,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.188,0.0,0.5,0.0,60.0,3,0.5333333333333333,2.0,0.0,,2,59.0,0.0,0.5625,0.0,0.048,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,BurnJe0,1988,MIN,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.188,0.0,0.5,0.0,61.0,2,0.6875,1.0,0.0,,3,60.0,3.0,0.5333333333333333,2.0,0.0,,2.0,59.0,0.0,0.5625,0.0,0.048,3.0,1.0,,,,,,,,,,,,,,
0,BurnJe0,1989,MIN,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.188,0.0,0.5,0.0,62.0,2,0.625,0.0,0.0,,4,61.0,2.0,0.6875,1.0,0.0,,3.0,60.0,3.0,0.5333333333333333,2.0,0.0,,2.0,59.0,0.0,0.5625,0.0,0.048,3.0,1.0,,,,,,,
0,BurnJe0,1990,MIN,5,5,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.188,0.0,0.5,0.0,63.0,0,0.375,0.0,0.0,,5,62.0,2.0,0.625,0.0,0.0,,4.0,61.0,2.0,0.6875,1.0,0.0,,3.0,60.0,3.0,0.5333333333333333,2.0,0.0,,2.0,59.0,0.0,0.5625,0.0,0.048,3.0,1.0
1,BurnJe0,1991,MIN,6,6,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.188,0.0,0.5,0.0,64.0,0,0.5,0.0,0.0,,6,63.0,0.0,0.375,0.0,0.0,,5.0,62.0,2.0,0.625,0.0,0.0,,4.0,61.0,2.0,0.6875,1.0,0.0,,3.0,60.0,3.0,0.5333333333333333,2.0,0.0,,2.0
0,CablTo0,2009,OAK,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.25,0.0,0.125,0.0,45.0,0,0.3125,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CablTo0,2010,OAK,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.25,0.0,0.125,0.0,46.0,0,0.5,0.0,0.0,,2,45.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,CaldJi0,2009,IND,1,1,1,0,0,,0.0,0,0,0.0,0,1,,0.75,1.0,0.813,2.0,0.75,5.0,54.0,4,0.875,2.0,0.14,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CaldJi0,2010,IND,2,2,1,0,0,,0.0,0,0,0.0,0,1,,0.75,1.0,0.813,2.0,0.75,5.0,55.0,1,0.625,0.0,0.0,,2,54.0,4.0,0.875,2.0,0.14,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
1,CaldJi0,2011,IND,3,3,1,0,0,,0.0,0,0,0.0,0,1,,0.75,1.0,0.813,2.0,0.75,5.0,56.0,0,0.125,0.0,0.0,,3,55.0,1.0,0.625,0.0,0.0,,2.0,54.0,4.0,0.875,2.0,0.14,4.0,1.0,,,,,,,,,,,,,,
0,CaldJi0,2014,DET,4,1,1,1,3,0.5416666666666666,2.0,0,1,0.14,0,1,2.0,0.438,0.0,0.25,0.0,0.625,1.0,59.0,1,0.6875,0.0,0.02,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CaldJi0,2015,DET,5,2,1,1,3,0.5416666666666666,2.0,0,1,0.14,0,1,2.0,0.438,0.0,0.25,0.0,0.625,1.0,60.0,0,0.4375,0.0,0.0,,2,59.0,1.0,0.6875,0.0,0.02,6.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,CaldJi0,2016,DET,6,3,1,1,3,0.5416666666666666,2.0,0,1,0.14,0,1,2.0,0.438,0.0,0.25,0.0,0.625,1.0,61.0,1,0.5625,0.0,0.0,,3,60.0,0.0,0.4375,0.0,0.0,,2.0,59.0,1.0,0.6875,0.0,0.02,6.0,1.0,,,,,,,,,,,,,,
1,CaldJi0,2017,DET,7,4,1,1,3,0.5416666666666666,2.0,0,1,0.14,0,1,2.0,0.438,0.0,0.25,0.0,0.625,1.0,62.0,0,0.5625,0.0,0.0,,4,61.0,1.0,0.5625,0.0,0.0,,3.0,60.0,0.0,0.4375,0.0,0.0,,2.0,59.0,1.0,0.6875,0.0,0.02,6.0,1.0,,,,,,,
0,CallBi0,2002,OAK,1,1,0,0,0,,0.0,0,0,0.0,0,1,,0.625,2.0,0.75,3.0,0.5,0.0,46.0,4,0.6875,2.0,0.021,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CallBi0,2003,OAK,2,2,0,0,0,,0.0,0,0,0.0,0,1,,0.625,2.0,0.75,3.0,0.5,0.0,47.0,0,0.25,0.0,0.0,,2,46.0,4.0,0.6875,2.0,0.021,5.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,CallBr0,2024,TEN,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.353,0.0,0.412,0.0,0.706,2.0,40.0,0,0.17647058823529413,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CallBr0,2025,TEN,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.353,0.0,0.412,0.0,0.706,2.0,41.0,0,0.16666666666666666,0.0,0.0,,2,40.0,0.0,0.17647058823529413,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,CameCa0,2007,MIA,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.375,0.0,0.563,0.0,0.25,0.0,46.0,0,0.0625,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CampDa0,2000,DAL,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.5,1.0,0.625,1.0,0.375,0.0,53.0,0,0.3125,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CampDa0,2001,DAL,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.5,1.0,0.625,1.0,0.375,0.0,54.0,0,0.3125,0.0,0.0,,2,53.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,CampDa0,2002,DAL,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.5,1.0,0.625,1.0,0.375,0.0,55.0,0,0.3125,0.0,0.0,,3,54.0,0.0,0.3125,0.0,0.0,,2.0,53.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,CampDa1,2021,DET,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.219,0.0,0.375,0.0,45.0,0,0.1875,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CampDa1,2022,DET,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.219,0.0,0.375,0.0,46.0,0,0.5294117647058824,0.0,0.033,7.0,2,45.0,0.0,0.1875,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,CampDa1,2023,DET,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.219,0.0,0.375,0.0,47.0,3,0.7058823529411765,2.0,0.073,3.0,3,46.0,0.0,0.5294117647058824,0.0,0.033,7.0,2.0,45.0,0.0,0.1875,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,CampDa1,2024,DET,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.219,0.0,0.375,0.0,48.0,2,0.8823529411764706,0.0,0.27,2.0,4,47.0,3.0,0.7058823529411765,2.0,0.073,3.0,3.0,46.0,0.0,0.5294117647058824,0.0,0.033,7.0,2.0,45.0,0.0,0.1875,0.0,0.0,,1.0,,,,,,,
0,CampDa1,2025,DET,5,5,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.219,0.0,0.375,0.0,49.0,0,0.5294117647058824,0.0,0.0,,5,48.0,2.0,0.8823529411764706,0.0,0.27,2.0,4.0,47.0,3.0,0.7058823529411765,2.0,0.073,3.0,3.0,46.0,0.0,0.5294117647058824,0.0,0.033,7.0,2.0,45.0,0.0,0.1875,0.0,0.0,,1.0
0,CampHu0,1984,HOU,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.111,0.0,0.438,0.0,43.0,0,0.1875,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CampHu0,1985,HOU,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.111,0.0,0.438,0.0,44.0,0,0.35714285714285715,0.0,0.0,,2,43.0,0.0,0.1875,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,CampMa0,1975,ATL,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.214,0.0,0.643,0.0,0.5,0.0,46.0,0,0.2857142857142857,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CampMa0,1983,PHI,2,1,0,1,1,0.2857142857142857,0.0,0,0,0.0,0,0,7.0,0.333,0.0,0.625,1.0,0.75,4.0,54.0,0,0.3125,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CampMa0,1984,PHI,3,2,0,1,1,0.2857142857142857,0.0,0,0,0.0,0,0,7.0,0.333,0.0,0.625,1.0,0.75,4.0,55.0,0,0.4,0.0,0.0,,2,54.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,CampMa0,1985,PHI,4,3,0,1,1,0.2857142857142857,0.0,0,0,0.0,0,0,7.0,0.333,0.0,0.625,1.0,0.75,4.0,56.0,0,0.4,0.0,0.0,,3,55.0,0.0,0.4,0.0,0.0,,2.0,54.0,0.0,0.3125,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,CampMa0,1987,ATL,5,1,0,2,4,0.35,0.0,0,0,0.0,0,0,1.0,0.469,0.0,0.25,0.0,0.25,0.0,58.0,0,0.2,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CampMa0,1988,ATL,6,2,0,2,4,0.35,0.0,0,0,0.0,0,0,1.0,0.469,0.0,0.25,0.0,0.25,0.0,59.0,0,0.3125,0.0,0.0,,2,58.0,0.0,0.2,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,CanaDa0,2024,CAR,1,1,1,0,0,,0.0,0,0,0.0,0,0,,0.118,0.0,0.412,0.0,0.294,0.0,43.0,0,0.29411764705882354,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CanaDa0,2025,CAR,2,2,1,0,0,,0.0,0,0,0.0,0,0,,0.118,0.0,0.412,0.0,0.294,0.0,44.0,1,0.47058823529411764,0.0,0.0,,2,43.0,0.0,0.29411764705882354,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,CapeDo0,1995,CAR,1,1,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,45.0,0,0.4375,0.0,0.239,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CapeDo0,1996,CAR,2,2,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,46.0,3,0.75,1.0,0.72,1.0,2,45.0,0.0,0.4375,0.0,0.239,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,CapeDo0,1997,CAR,3,3,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,47.0,0,0.4375,0.0,0.0,,3,46.0,3.0,0.75,1.0,0.72,1.0,2.0,45.0,0.0,0.4375,0.0,0.239,2.0,1.0,,,,,,,,,,,,,,
1,CapeDo0,1998,CAR,4,4,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,48.0,0,0.25,0.0,0.0,,4,47.0,0.0,0.4375,0.0,0.0,,3.0,46.0,3.0,0.75,1.0,0.72,1.0,2.0,45.0,0.0,0.4375,0.0,0.239,2.0,1.0,,,,,,,
0,CapeDo0,2002,HOU,5,1,0,1,4,0.46875,1.0,0,0,0.959,0,0,3.0,,,,,,,52.0,0,0.25,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CapeDo0,2003,HOU,6,2,0,1,4,0.46875,1.0,0,0,0.959,0,0,3.0,,,,,,,53.0,0,0.3125,0.0,0.0,,2,52.0,0.0,0.25,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,CapeDo0,2004,HOU,7,3,0,1,4,0.46875,1.0,0,0,0.959,0,0,3.0,,,,,,,54.0,0,0.4375,0.0,0.0,,3,53.0,0.0,0.3125,0.0,0.0,,2.0,52.0,0.0,0.25,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,CapeDo0,2005,HOU,8,4,0,1,4,0.46875,1.0,0,0,0.959,0,0,3.0,,,,,,,55.0,0,0.125,0.0,0.0,,4,54.0,0.0,0.4375,0.0,0.0,,3.0,53.0,0.0,0.3125,0.0,0.0,,2.0,52.0,0.0,0.25,0.0,0.0,,1.0,,,,,,,
1,CarrPe0,1994,NYJ,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.5,0.0,0.25,0.0,0.5,1.0,43.0,0,0.375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CarrPe0,1997,NWE,2,1,0,1,1,0.375,0.0,0,0,0.0,0,0,2.0,0.688,4.0,0.375,0.0,0.625,1.0,46.0,2,0.625,1.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CarrPe0,1998,NWE,3,2,0,1,1,0.375,0.0,0,0,0.0,0,0,2.0,0.688,4.0,0.375,0.0,0.625,1.0,47.0,1,0.5625,0.0,0.0,,2,46.0,2.0,0.625,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,CarrPe0,1999,NWE,4,3,0,1,1,0.375,0.0,0,0,0.0,0,0,2.0,0.688,4.0,0.375,0.0,0.625,1.0,48.0,0,0.5,0.0,0.0,,3,47.0,1.0,0.5625,0.0,0.0,,2.0,46.0,2.0,0.625,1.0,0.0,,1.0,,,,,,,,,,,,,,
0,CarrPe0,2010,SEA,5,1,0,2,4,0.515625,1.0,0,0,0.0,0,0,10.0,0.313,0.0,0.25,0.0,0.625,2.0,59.0,2,0.4375,1.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CarrPe0,2011,SEA,6,2,0,2,4,0.515625,1.0,0,0,0.0,0,0,10.0,0.313,0.0,0.25,0.0,0.625,2.0,60.0,0,0.4375,0.0,0.0,,2,59.0,2.0,0.4375,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,CarrPe0,2012,SEA,7,3,0,2,4,0.515625,1.0,0,0,0.0,0,0,10.0,0.313,0.0,0.25,0.0,0.625,2.0,61.0,2,0.6875,1.0,0.1,3.0,3,60.0,0.0,0.4375,0.0,0.0,,2.0,59.0,2.0,0.4375,1.0,0.0,,1.0,,,,,,,,,,,,,,
0,CarrPe0,2013,SEA,8,4,0,2,4,0.515625,1.0,0,0,0.0,1,1,10.0,0.313,0.0,0.25,0.0,0.625,2.0,62.0,5,0.8125,3.0,0.04,6.0,4,61.0,2.0,0.6875,1.0,0.1,3.0,3.0,60.0,0.0,0.4375,0.0,0.0,,2.0,59.0,2.0,0.4375,1.0,0.0,,1.0,,,,,,,
0,CarrPe0,2014,SEA,9,5,0,2,4,0.515625,1.0,0,0,0.0,1,2,10.0,0.313,0.0,0.25,0.0,0.625,2.0,63.0,4,0.75,2.0,0.05,4.0,5,62.0,5.0,0.8125,3.0,0.04,6.0,4.0,61.0,2.0,0.6875,1.0,0.1,3.0,3.0,60.0,0.0,0.4375,0.0,0.0,,2.0,59.0,2.0,0.4375,1.0,0.0,,1.0
0,CarrPe0,2015,SEA,10,6,0,2,4,0.515625,1.0,0,0,0.0,1,2,10.0,0.313,0.0,0.25,0.0,0.625,2.0,64.0,2,0.625,1.0,0.0,,6,63.0,4.0,0.75,2.0,0.05,4.0,5.0,62.0,5.0,0.8125,3.0,0.04,6.0,4.0,61.0,2.0,0.6875,1.0,0.1,3.0,3.0,60.0,0.0,0.4375,0.0,0.0,,2.0
0,CarrPe0,2016,SEA,11,7,0,2,4,0.515625,1.0,0,0,0.0,1,2,10.0,0.313,0.0,0.25,0.0,0.625,2.0,65.0,2,0.6666666666666666,1.0,0.0,,7,64.0,2.0,0.625,1.0,0.0,,6.0,63.0,4.0,0.75,2.0,0.05,4.0,5.0,62.0,5.0,0.8125,3.0,0.04,6.0,4.0,61.0,2.0,0.6875,1.0,0.1,3.0,3.0
0,CarrPe0,2017,SEA,12,8,0,2,4,0.515625,1.0,0,0,0.0,1,2,10.0,0.313,0.0,0.25,0.0,0.625,2.0,66.0,0,0.5625,0.0,0.0,,8,65.0,2.0,0.6666666666666666,1.0,0.0,,7.0,64.0,2.0,0.625,1.0,0.0,,6.0,63.0,4.0,0.75,2.0,0.05,4.0,5.0,62.0,5.0,0.8125,3.0,0.04,6.0,4.0
