,fired,prob,year,tm,id,age,round,win_pct,w_plyf,exp,tenure,tenure_over_500,tenure_w_plyf,tenure_coy_share,exp_coy_share,srs,ou,gm,owner,coy_share,coy_rank,poc,delta_1yr_win_pct,delta_2yr_win_pct,delta_3yr_win_pct,delta_1yr_plyf,delta_2yr_plyf,delta_3yr_plyf,pred,name,team,win_pct_proj,color1,color2,wins,losses,l_plyf,ou_line
98,0,0.08,2023,KAN,ReidAn0,65,5.0,0.647,4.0,25,11,77,16.0,0.573,1.552,3.7,-0.5,-1,1,0.0,0,0,-0.177,-0.059,-0.228,0.0,2.0,1.0,0,Andy Reid,KAN,0.647,E31837,FFB612,11,6,0,11.5
99,0,0.07,2023,DAL,McCaMi0,60,1.0,0.706,0.0,17,4,17,1.0,0.0,0.36,9.2,2.0,1,1,0.0,0,0,0.0,0.0,0.331,-1.0,0.0,1.0,0,Mike McCarthy,DAL,0.706,002244,B0B7BC,12,5,1,10.0
100,0,0.07,2023,JAX,PedeDo0,55,0.0,0.529,0.0,7,2,2,1.0,0.167,0.187,1.4,-0.5,1,1,0.0,0,0,0.0,0.353,0.466,-2.0,0.0,0.0,0,Doug Pederson,JAX,0.529,006778,9F792C,9,8,0,9.5
101,0,0.06,2023,TAM,BowlTo0,60,2.0,0.529,1.0,7,2,0,1.0,0.002,0.002,1.1,3.0,1,1,0.002,10,1,0.058,-0.236,-0.159,1.0,0.0,-3.0,0,Todd Bowles,TAM,0.529,D50A0A,34302B,9,8,1,6.0
102,0,0.06,2023,PHI,SiriNi0,42,1.0,0.647,0.0,3,3,17,2.0,0.1,0.1,-0.1,-0.5,1,1,0.0,0,0,-0.177,0.118,0.366,-3.0,0.0,1.0,0,Nick Sirianni,PHI,0.647,004953,A5ACAF,11,6,1,11.5
103,0,0.05,2023,NOR,AlleDe0,51,0.0,0.529,0.0,5,2,-2,0.0,0.0,0.0,2.2,-0.5,1,1,0.0,0,0,0.117,0.0,-0.221,0.0,0.0,-2.0,0,Dennis Allen,NOR,0.529,9F8958,000000,9,8,0,9.5
104,0,0.09,2023,LAR,McVaSe0,37,1.0,0.588,0.0,7,7,25,7.0,0.747,0.747,3.0,3.5,1,1,0.047,6,0,0.294,-0.118,-0.037,1.0,-4.0,-1.0,0,Sean McVay,RAM,0.588,002244,B3995D,10,7,1,6.5
105,0,0.02,2023,DET,CampDa1,47,3.0,0.706,2.0,4,3,-2,2.0,0.106,0.106,4.3,2.5,1,1,0.073,3,0,0.177,0.5,0.393,3.0,3.0,3.0,0,Dan Campbell,DET,0.706,005A8B,B0B7BC,12,5,1,9.5
106,0,0.02,2023,MIA,McDaMi0,40,1.0,0.647,0.0,2,2,6,0.0,0.002,0.002,4.4,1.5,1,1,0.002,11,1,0.118,0.118,0.022,0.0,1.0,1.0,0,Mike McDaniel,MIA,0.647,008E97,F58220,11,6,1,9.5
107,0,0.02,2023,SFO,ShanKy0,44,4.0,0.706,2.0,7,7,13,8.0,0.57,0.57,11.8,1.0,1,1,0.058,5,0,-0.059,0.118,0.331,1.0,1.0,4.0,0,Kyle Shanahan,SFO,0.706,AA0000,B3995D,12,5,1,11.0
108,0,0.02,2023,IND,SteiSh0,38,0.0,0.0,0.0,1,1,1,0.0,0.009,0.009,-1.3,2.5,1,1,0.009,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Shane Steichen,CLT,0.529,002C5F,A5ACAF,9,8,0,6.5
109,0,0.01,2023,BUF,McDeSe0,49,2.0,0.647,1.0,7,7,32,5.0,0.292,0.292,6.5,0.5,1,1,0.002,12,0,-0.166,0.0,-0.166,0.0,0.0,-1.0,0,Sean McDermott,BUF,0.647,00338D,C60C30,11,6,1,10.5
110,0,0.0,2023,HOU,RyanDe0,39,2.0,0.0,1.0,1,1,3,1.0,0.367,0.367,0.4,3.5,1,1,0.367,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,DeMeco Ryans,HTX,0.588,03202F,A71930,10,7,1,6.5
111,0,0.0,2023,CLE,StefKe0,41,1.0,0.647,0.0,4,4,7,1.0,0.877,0.877,3.3,2.0,1,1,0.367,1,0,0.235,0.176,-0.041,1.0,1.0,-1.0,0,Kevin Stefanski,CLE,0.647,FB4F14,22150C,11,6,1,9.0
112,0,0.09,2023,PIT,TomlMi0,51,1.0,0.588,0.0,17,17,73,8.0,0.062,0.062,0.7,1.0,-1,-1,0.011,7,1,0.059,0.029,-0.162,1.0,0.0,0.0,0,Mike Tomlin,PIT,0.588,FFB612,C60C30,10,7,1,9.0
113,1,0.35,2023,SEA,CarrPe0,72,0.0,0.529,0.0,18,14,48,10.0,0.243,0.243,-1.0,0.0,1,-1,0.0,0,0,0.0,0.117,-0.221,-1.0,0.0,-1.0,0,Pete Carroll,SEA,0.529,002244,69BE28,9,8,0,9.0
114,0,0.09,2023,GNB,LaFlMa0,44,0.0,0.529,1.0,5,5,29,3.0,0.285,0.285,1.2,1.5,1,1,0.004,9,0,0.058,-0.236,-0.284,0.0,-2.0,-3.0,0,Matt LaFleur,GNB,0.529,203731,FFB612,9,8,1,7.5
115,0,0.3,2023,ARI,GannJo0,40,0.0,0.176,0.0,1,1,-9,0.0,0.0,0.0,-5.4,-0.5,1,1,0.0,0,0,-0.295,-0.059,-0.059,0.0,0.0,0.0,0,Jonathan Gannon,CRD,0.235,97233F,FFB612,4,13,0,4.5
116,1,0.58,2023,CAR,ReicFr0,62,0.0,0.0,0.0,6,1,-9,0.0,0.0,0.16,-9.9,-5.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,Frank Reich,CAR,0.091,0085CA,BFC0BF,1,10,0,6.5
117,1,0.51,2023,WAS,RiveRo0,61,0.0,0.235,0.0,13,4,-14,0.0,0.082,1.242,-11.1,-2.5,-1,-1,0.0,0,1,-0.265,0.235,0.235,0.0,0.0,-1.0,1,Ron Rivera,WAS,0.235,773141,FFB612,4,13,0,6.5
118,1,0.43,2023,NWE,BeliBi0,71,0.0,0.235,0.0,29,24,145,30.0,2.903,2.962,-7.9,-3.5,1,1,0.0,0,0,-0.236,-0.353,-0.203,0.0,-1.0,0.0,0,Bill Belichick,NWE,0.235,002244,C60C30,4,13,0,7.5
119,1,0.43,2023,TEN,VrabMi0,48,0.0,0.353,0.0,6,6,9,2.0,0.72,0.72,-3.2,-1.5,-1,1,0.0,0,0,-0.059,-0.353,-0.335,0.0,-2.0,-1.0,0,Mike Vrabel,OTI,0.353,002244,4B92DB,6,11,0,7.5
120,1,0.36,2023,ATL,SmitAr0,41,0.0,0.412,0.0,3,3,-9,0.0,0.0,0.0,-5.0,-1.5,1,1,0.0,0,0,0.0,0.0,0.162,0.0,0.0,0.0,0,Arthur Smith,ATL,0.412,A71930,A5ACAF,7,10,0,8.5
121,0,0.59,2023,NYJ,SaleRo0,44,0.0,0.412,0.0,3,3,-15,0.0,0.0,0.0,-5.8,-2.5,1,1,0.0,0,1,0.0,0.177,0.287,0.0,0.0,0.0,1,Robert Saleh,NYJ,0.412,203731,000000,7,10,0,9.5
122,0,0.11,2023,DEN,PaytSe0,60,0.0,0.0,0.0,16,1,-1,0.0,0.0,1.191,-3.8,-0.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Sean Payton,DEN,0.471,002244,FB4F14,8,9,0,8.5
123,1,0.3,2023,LVR,McDaJo0,47,0.0,0.375,0.0,4,2,-7,0.0,0.0,0.0,-0.9,1.5,-1,1,0.0,0,0,0.022,-0.213,-0.125,0.0,-1.0,0.0,0,Josh McDaniels,RAI,0.375,A5ACAF,000000,3,5,0,1.5
124,0,0.24,2023,NYG,DaboBr0,48,0.0,0.353,0.0,2,2,-3,1.0,0.273,0.273,-7.9,-1.5,1,1,0.0,0,0,-0.206,0.118,-0.022,-2.0,0.0,0.0,0,Brian Daboll,NYG,0.353,0B2265,A71930,6,11,0,7.5
125,0,0.18,2023,CHI,EberMa0,53,0.0,0.412,0.0,2,2,-14,0.0,0.0,0.0,-2.0,-0.5,1,1,0.0,0,0,0.236,0.059,-0.088,0.0,0.0,-1.0,0,Matt Eberflus,CHI,0.412,0B162A,C83803,7,10,0,7.5
126,0,0.16,2023,CIN,TaylZa0,40,0.0,0.529,0.0,5,5,-7,5.0,0.04,0.04,1.7,-2.0,1,1,0.0,0,0,-0.221,-0.059,0.248,-3.0,-4.0,0.0,0,Zac Taylor,CIN,0.529,FB4F14,000000,9,8,0,11.0
127,0,0.15,2023,MIN,OConKe0,38,0.0,0.412,0.0,2,2,6,0.0,0.051,0.051,-0.6,-1.5,1,1,0.0,0,0,-0.353,-0.059,-0.026,-1.0,0.0,0.0,0,Kevin O'Connell,MIN,0.412,4F2683,FFC62F,7,10,0,8.5
128,1,0.26,2023,LAC,StalBr0,41,0.0,0.357,0.0,3,3,0,0.0,0.0,0.0,-2.2,-4.5,1,1,0.0,0,0,-0.231,-0.172,-0.081,-1.0,0.0,0.0,0,Brandon Staley,SDG,0.357,002244,0073CF,5,9,0,9.5
129,0,0.03,2022,DAL,McCaMi0,59,2.0,0.706,1.0,16,3,10,1.0,0.0,0.36,6.5,2.0,1,1,0.0,0,0,0.0,0.331,0.206,1.0,2.0,2.0,0,Mike McCarthy,DAL,0.706,002244,B0B7BC,12,5,1,10.0
130,0,0.13,2022,ATL,SmitAr0,40,0.0,0.412,0.0,2,2,-6,0.0,0.0,0.0,-2.1,2.5,1,1,0.0,0,0,0.0,0.162,-0.026,0.0,0.0,0.0,0,Arthur Smith,ATL,0.412,A71930,A5ACAF,7,10,0,4.5
131,0,0.12,2022,NWE,BeliBi0,70,0.0,0.471,0.0,28,23,154,30.0,2.903,2.962,2.0,-0.5,1,1,0.0,0,0,-0.117,0.033,-0.279,-1.0,0.0,-1.0,0,Bill Belichick,NWE,0.471,002244,C60C30,8,9,0,8.5
132,0,0.09,2022,DET,CampDa1,46,0.0,0.529,0.0,3,2,-9,0.0,0.033,0.033,2.2,2.5,1,1,0.033,7,0,0.323,0.216,0.31,0.0,0.0,0.0,0,Dan Campbell,DET,0.529,005A8B,B0B7BC,9,8,0,6.5
133,0,0.09,2022,KAN,ReidAn0,64,5.0,0.824,3.0,24,10,72,12.0,0.573,1.552,6.2,3.5,-1,1,0.022,8,0,0.118,-0.051,0.074,2.0,1.0,0.0,0,Andy Reid,KAN,0.824,E31837,FFB612,14,3,0,10.5
134,0,0.04,2022,LAC,StalBr0,40,1.0,0.588,0.0,2,2,4,0.0,0.0,0.0,-0.9,-0.5,1,1,0.0,0,0,0.059,0.15,0.275,1.0,1.0,1.0,0,Brandon Staley,SDG,0.588,002244,0073CF,10,7,1,10.5
135,0,0.04,2022,CIN,TaylZa0,39,3.0,0.75,2.0,4,4,-8,5.0,0.04,0.04,6.9,2.5,1,1,0.0,0,0,0.162,0.469,0.625,-1.0,3.0,3.0,0,Zac Taylor,CIN,0.75,FB4F14,000000,12,4,1,9.5
136,0,0.01,2022,JAX,PedeDo0,54,2.0,0.0,1.0,6,1,1,1.0,0.167,0.187,1.8,2.5,1,1,0.167,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Doug Pederson,JAX,0.529,006778,9F792C,9,8,1,6.5
137,0,0.03,2022,MIA,McDaMi0,39,1.0,0.412,0.0,1,1,1,0.0,0.0,0.0,1.8,0.0,1,1,0.0,0,1,-0.059,-0.235,-0.117,0.0,-1.0,-1.0,0,Mike McDaniel,MIA,0.529,008E97,F58220,9,8,1,9.0
138,0,0.02,2022,SFO,ShanKy0,43,3.0,0.765,2.0,6,6,6,6.0,0.512,0.512,7.9,3.0,1,1,0.222,2,0,0.177,0.39,-0.048,0.0,3.0,-1.0,0,Kyle Shanahan,SFO,0.765,AA0000,B3995D,13,4,1,10.0
139,0,0.0,2022,NYG,DaboBr0,47,2.0,0.2,1.0,1,1,2,1.0,0.273,0.273,-0.4,2.0,1,1,0.273,1,0,0.024,-0.153,-0.359,0.0,0.0,-2.0,0,Brian Daboll,NYG,0.559,0B2265,A71930,9,7,1,7.0
140,0,0.0,2022,BUF,McDeSe0,48,2.0,0.813,1.0,6,6,27,4.0,0.29,0.29,10.9,1.0,1,1,0.107,4,0,0.166,0.0,0.188,0.0,-1.0,1.0,0,Sean McDermott,BUF,0.813,00338D,C60C30,13,3,1,12.0
141,0,0.0,2022,MIN,OConKe0,37,1.0,0.0,0.0,1,1,9,0.0,0.051,0.051,-0.1,3.5,1,1,0.051,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Kevin O'Connell,MIN,0.765,4F2683,FFC62F,13,4,1,9.5
142,0,0.16,2022,PIT,TomlMi0,50,0.0,0.529,0.0,16,16,70,8.0,0.051,0.051,-0.8,1.5,-1,-1,0.011,10,1,-0.03,-0.221,0.029,-1.0,-1.0,0.0,0,Mike Tomlin,PIT,0.529,FFB612,C60C30,9,8,0,7.5
143,0,0.14,2022,NYJ,SaleRo0,43,0.0,0.412,0.0,2,2,-12,0.0,0.0,0.0,0.8,1.5,1,1,0.0,0,1,0.177,0.287,-0.026,0.0,0.0,0.0,0,Robert Saleh,NYJ,0.412,203731,000000,7,10,0,5.5
144,0,0.0,2022,PHI,SiriNi0,41,4.0,0.824,2.0,2,2,12,2.0,0.1,0.1,6.5,4.0,1,1,0.1,5,0,0.295,0.543,0.261,3.0,4.0,3.0,0,Nick Sirianni,PHI,0.824,004953,A5ACAF,14,3,1,10.0
145,0,0.18,2022,LVR,McDaJo0,46,0.0,0.176,0.0,3,1,-5,0.0,0.0,0.0,-2.5,-2.5,1,1,0.0,0,0,-0.059,-0.295,-0.177,0.0,0.0,0.0,0,Josh McDaniels,RAI,0.353,A5ACAF,000000,6,11,0,8.5
146,1,0.35,2022,HOU,SmitLo0,64,0.0,0.0,0.0,12,1,-10,0.0,0.0,0.51,-8.5,-1.5,1,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,Lovie Smith,HTX,0.206,03202F,A71930,3,13,0,4.5
147,1,0.59,2022,CAR,RhulMa0,47,0.0,0.2,0.0,3,3,-16,0.0,0.0,0.0,-2.2,0.5,-1,1,0.0,0,0,-0.094,-0.113,-0.113,0.0,0.0,0.0,1,Matt Rhule,CAR,0.2,0085CA,BFC0BF,1,4,0,0.5
148,1,0.52,2022,IND,ReicFr0,61,0.0,0.389,0.0,5,5,7,1.0,0.16,0.16,-8.6,-6.0,1,1,0.0,0,0,-0.14,-0.299,-0.049,0.0,-1.0,0.0,1,Frank Reich,CLT,0.389,002C5F,A5ACAF,3,5,0,9.0
149,1,0.49,2022,DEN,HackNa0,43,0.0,0.0,0.0,1,1,-7,0.0,0.0,0.0,-5.0,-5.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Nathaniel Hackett,DEN,0.267,002244,FB4F14,4,11,0,9.0
150,0,0.42,2022,CLE,StefKe0,40,0.0,0.412,0.0,3,3,2,1.0,0.51,0.51,-0.1,-1.0,1,1,0.0,0,0,-0.059,-0.276,0.037,0.0,-2.0,0.0,0,Kevin Stefanski,CLE,0.412,FB4F14,22150C,7,10,0,8.0
151,0,0.4,2022,NOR,AlleDe0,50,0.0,0.0,0.0,4,1,-3,0.0,0.0,0.0,-1.2,-2.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dennis Allen,NOR,0.412,9F8958,000000,7,10,0,9.0
152,0,0.38,2022,TAM,BowlTo0,59,1.0,0.0,0.0,6,1,-1,0.0,0.0,0.0,-2.3,-3.0,1,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,Todd Bowles,TAM,0.471,D50A0A,34302B,8,9,1,11.0
153,1,0.65,2022,ARI,KingKl0,43,0.0,0.235,0.0,4,4,-9,0.0,0.0,0.0,-6.2,-4.5,-1,-1,0.0,0,0,-0.412,-0.265,-0.109,-1.0,0.0,0.0,1,Kliff Kingsbury,CRD,0.235,97233F,FFB612,4,13,0,8.5
154,0,0.34,2022,WAS,RiveRo0,60,0.0,0.5,0.0,12,3,-5,0.0,0.082,1.242,-0.9,0.5,-1,1,0.0,0,1,0.5,0.5,0.312,0.0,-1.0,0.0,0,Ron Rivera,WAS,0.5,773141,FFB612,8,8,0,7.5
155,0,0.22,2022,BAL,HarbJo0,60,1.0,0.588,0.0,15,15,52,11.0,0.55,0.55,3.1,-0.5,-1,1,0.0,0,0,0.117,-0.1,-0.287,1.0,-1.0,-1.0,0,John Harbaugh,RAV,0.588,241773,9E7C0C,10,7,1,10.5
156,0,0.32,2022,GNB,LaFlMa0,43,0.0,0.471,0.0,4,4,28,2.0,0.281,0.281,0.3,-3.0,1,1,0.0,0,0,-0.294,-0.342,-0.342,-2.0,-3.0,-3.0,0,Matt LaFleur,GNB,0.471,203731,FFB612,8,9,0,11.0
157,0,0.22,2022,LAR,McVaSe0,36,0.0,0.294,0.0,6,6,22,7.0,0.7,0.7,-4.0,-5.5,1,1,0.0,0,0,-0.412,-0.331,-0.269,-5.0,-2.0,0.0,0,Sean McVay,RAM,0.294,002244,B3995D,5,12,0,10.5
158,0,0.2,2022,TEN,VrabMi0,47,0.0,0.412,0.0,5,5,14,2.0,0.72,0.72,-3.6,-2.0,-1,1,0.0,0,0,-0.294,-0.276,-0.151,-2.0,-1.0,-3.0,0,Mike Vrabel,OTI,0.412,002244,4B92DB,7,10,0,9.0
159,0,0.25,2022,SEA,CarrPe0,71,1.0,0.529,0.0,17,13,47,10.0,0.243,0.243,-0.5,3.5,1,-1,0.013,9,0,0.117,-0.221,-0.159,1.0,0.0,-1.0,0,Pete Carroll,SEA,0.529,002244,69BE28,9,8,1,5.5
160,0,0.27,2022,CHI,EberMa0,52,0.0,0.0,0.0,1,1,-11,0.0,0.0,0.0,-6.4,-2.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Matt Eberflus,CHI,0.176,0B162A,C83803,3,14,0,5.5
161,0,0.07,2021,LAC,StalBr0,39,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,1.1,-0.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Brandon Staley,SDG,0.529,002244,0073CF,9,8,0,9.5
162,0,0.12,2021,CLE,StefKe0,39,0.0,0.471,0.0,2,2,5,1.0,0.51,0.51,-1.3,-2.5,1,1,0.0,0,0,-0.217,0.096,0.002,-2.0,0.0,0.0,0,Kevin Stefanski,CLE,0.471,FB4F14,22150C,8,9,0,10.5
163,1,0.1,2021,NOR,PaytSe0,58,0.0,0.529,0.0,15,14,63,9.0,1.191,1.191,2.0,0.0,1,-1,0.0,0,0,-0.221,-0.284,-0.284,-2.0,-1.0,-3.0,0,Sean Payton,NOR,0.529,9F8958,000000,9,8,0,9.0
164,0,0.09,2021,ARI,KingKl0,42,1.0,0.647,0.0,3,3,0,0.0,0.0,0.0,5.2,2.5,1,-1,0.0,0,0,0.147,0.303,0.459,1.0,1.0,1.0,0,Kliff Kingsbury,CRD,0.647,97233F,FFB612,11,6,1,8.5
165,0,0.08,2021,IND,ReicFr0,60,0.0,0.529,0.0,4,4,9,1.0,0.16,0.16,4.4,0.0,1,1,0.0,0,0,-0.159,0.091,-0.096,-1.0,0.0,-2.0,0,Frank Reich,CLT,0.529,002C5F,A5ACAF,9,8,0,9.0
166,0,0.07,2021,SFO,ShanKy0,42,3.0,0.588,2.0,5,5,-3,4.0,0.29,0.29,3.8,-0.5,1,1,0.0,0,0,0.213,-0.225,0.338,3.0,-1.0,3.0,0,Kyle Shanahan,SFO,0.588,AA0000,B3995D,10,7,1,10.5
167,0,0.07,2021,ATL,SmitAr0,39,0.0,0.471,0.0,1,1,-3,0.0,0.0,0.0,-8.5,-0.5,1,1,0.0,0,0,0.0,0.059,0.059,0.0,0.0,0.0,0,Arthur Smith,ATL,0.412,A71930,A5ACAF,7,10,0,7.5
168,0,0.05,2021,GNB,LaFlMa0,42,2.0,0.765,0.0,3,3,29,2.0,0.281,0.281,4.4,2.5,1,1,0.16,2,0,-0.048,-0.048,0.359,-1.0,-1.0,2.0,0,Matt LaFleur,GNB,0.765,203731,FFB612,13,4,1,10.5
169,0,0.12,2021,NWE,BeliBi0,69,1.0,0.588,0.0,27,22,155,30.0,2.903,2.962,8.5,0.5,1,1,0.02,5,0,0.15,-0.162,-0.1,1.0,0.0,-4.0,0,Bill Belichick,NWE,0.588,002244,C60C30,10,7,1,9.5
170,0,0.03,2021,BUF,McDeSe0,47,2.0,0.647,1.0,5,5,17,3.0,0.183,0.183,9.8,-0.5,1,1,0.0,0,0,-0.166,0.022,0.272,-1.0,1.0,2.0,0,Sean McDermott,BUF,0.647,00338D,C60C30,11,6,1,11.5
171,0,0.01,2021,DAL,McCaMi0,58,1.0,0.706,0.0,15,2,3,0.0,0.0,0.36,9.9,3.0,1,1,0.0,0,0,0.331,0.206,0.081,1.0,1.0,-1.0,0,Mike McCarthy,DAL,0.706,002244,B0B7BC,12,5,1,9.0
172,0,0.01,2021,PHI,SiriNi0,40,1.0,0.0,0.0,1,1,1,0.0,0.0,0.0,2.5,2.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Nick Sirianni,PHI,0.529,004953,A5ACAF,9,8,1,6.5
173,0,0.0,2021,LAR,McVaSe0,35,5.0,0.706,4.0,5,5,29,7.0,0.7,0.7,5.3,1.5,1,1,0.0,0,0,0.081,0.143,-0.107,3.0,5.0,1.0,0,Sean McVay,RAM,0.706,002244,B3995D,12,5,0,10.5
174,0,0.0,2021,TEN,VrabMi0,46,2.0,0.706,0.0,4,4,17,2.0,0.72,0.72,3.4,2.5,1,1,0.72,1,0,0.018,0.143,0.143,1.0,-1.0,2.0,0,Mike Vrabel,OTI,0.706,002244,4B92DB,12,5,1,9.5
175,0,0.03,2021,CIN,TaylZa0,38,4.0,0.588,3.0,3,3,-16,3.0,0.04,0.04,3.1,3.5,1,1,0.04,4,0,0.307,0.463,0.213,4.0,4.0,4.0,0,Zac Taylor,CIN,0.588,FB4F14,000000,10,7,1,6.5
176,0,0.12,2021,TAM,AriaBr0,69,2.0,0.765,1.0,9,3,13,5.0,0.0,0.85,8.6,1.0,1,1,0.0,0,0,0.077,0.327,0.452,-3.0,2.0,2.0,0,Bruce Arians,TAM,0.765,D50A0A,34302B,13,4,1,12.0
177,0,0.13,2021,PIT,TomlMi0,49,1.0,0.559,0.0,15,15,69,8.0,0.04,0.04,-2.5,0.5,1,-1,0.0,0,1,-0.191,0.059,-0.035,0.0,1.0,1.0,0,Mike Tomlin,PIT,0.559,FFB612,C60C30,9,7,1,8.5
178,0,0.34,2021,NYJ,SaleRo0,42,0.0,0.0,0.0,1,1,-9,0.0,0.0,0.0,-10.4,-2.0,1,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,Robert Saleh,NYJ,0.235,203731,000000,4,13,0,6.0
179,0,0.15,2021,KAN,ReidAn0,63,3.0,0.706,2.0,23,9,61,9.0,0.551,1.53,7.4,-0.5,-1,1,0.0,0,0,-0.169,-0.044,-0.044,-1.0,-2.0,0.0,0,Andy Reid,KAN,0.706,E31837,FFB612,12,5,1,12.5
180,1,0.67,2021,DEN,FangVi0,63,0.0,0.412,0.0,3,3,-11,0.0,0.0,0.0,-0.5,-2.0,-1,1,0.0,0,0,0.099,-0.026,0.037,0.0,0.0,0.0,1,Vic Fangio,DEN,0.412,002244,FB4F14,7,10,0,9.0
181,1,0.48,2021,NYG,JudgJo0,40,0.0,0.235,0.0,2,2,-13,0.0,0.0,0.0,-8.3,-3.0,1,1,0.0,0,0,-0.14,-0.015,-0.078,0.0,0.0,0.0,0,Joe Judge,NYG,0.235,0B2265,A71930,4,13,0,7.0
182,1,0.42,2021,CHI,NagyMa0,43,0.0,0.353,0.0,4,4,3,0.0,0.48,0.48,-5.2,-1.5,1,1,0.0,0,0,-0.147,-0.147,-0.397,-1.0,0.0,-1.0,0,Matt Nagy,CHI,0.353,0B162A,C83803,6,11,0,7.5
183,0,0.34,2021,SEA,CarrPe0,70,0.0,0.412,0.0,16,12,46,10.0,0.23,0.23,1.9,-2.5,1,-1,0.0,0,0,-0.338,-0.276,-0.213,-1.0,-2.0,-1.0,0,Pete Carroll,SEA,0.412,002244,69BE28,7,10,0,9.5
184,0,0.42,2021,CAR,RhulMa0,46,0.0,0.294,0.0,2,2,-13,0.0,0.0,0.0,-5.5,-2.5,-1,1,0.0,0,0,-0.019,-0.019,-0.144,0.0,0.0,0.0,0,Matt Rhule,CAR,0.294,0085CA,BFC0BF,5,12,0,7.5
185,1,0.3,2021,HOU,CullDa0,66,0.0,0.0,0.0,1,1,-9,0.0,0.0,0.0,-9.7,0.0,1,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,David Culley,HTX,0.235,03202F,A71930,4,13,0,4.0
186,0,0.27,2021,DET,CampDa1,45,0.0,0.0,0.0,2,1,-10,0.0,0.0,0.0,-7.8,-1.5,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dan Campbell,DET,0.206,005A8B,B0B7BC,3,13,0,4.5
187,0,0.26,2021,BAL,HarbJo0,59,0.0,0.471,0.0,14,14,49,11.0,0.55,0.55,-0.3,-2.5,-1,1,0.0,0,0,-0.217,-0.404,-0.154,-2.0,-2.0,-1.0,0,John Harbaugh,RAV,0.471,241773,9E7C0C,8,9,0,10.5
188,1,0.23,2021,MIN,ZimmMi0,65,0.0,0.471,0.0,8,8,16,2.0,0.26,0.26,0.3,-1.0,1,1,0.0,0,0,0.033,-0.154,-0.06,0.0,-2.0,0.0,0,Mike Zimmer,MIN,0.471,4F2683,FFC62F,8,9,0,9.0
189,0,0.19,2021,WAS,RiveRo0,59,0.0,0.412,0.0,11,2,-5,0.0,0.082,1.242,-4.2,-1.5,-1,1,0.0,0,1,0.412,0.224,-0.026,-1.0,0.0,0.0,0,Ron Rivera,WAS,0.412,773141,FFB612,7,10,0,8.5
190,1,0.16,2021,MIA,FlorBr0,40,0.0,0.529,0.0,3,3,-1,0.0,0.122,0.122,-2.7,0.0,1,1,0.0,0,1,-0.096,0.216,0.091,0.0,0.0,0.0,0,Brian Flores,MIA,0.529,008E97,F58220,9,8,0,9.0
191,0,0.04,2020,LAR,McVaSe0,34,2.0,0.625,1.0,4,4,22,3.0,0.7,0.7,5.4,1.5,1,1,0.0,0,0,0.062,-0.188,-0.063,2.0,-2.0,1.0,0,Sean McVay,RAM,0.625,002244,B3995D,10,6,1,8.5
192,0,0.12,2020,NOR,PaytSe0,57,2.0,0.75,1.0,14,13,62,9.0,1.191,1.191,9.6,1.5,1,-1,0.041,6,0,-0.063,-0.063,0.062,1.0,-1.0,0.0,0,Sean Payton,NOR,0.75,9F8958,000000,12,4,1,10.5
193,0,0.1,2020,CHI,NagyMa0,42,1.0,0.5,0.0,3,3,8,0.0,0.48,0.48,0.2,0.0,1,1,0.0,0,0,0.0,-0.25,0.187,1.0,0.0,1.0,0,Matt Nagy,CHI,0.5,0B162A,C83803,8,8,1,8.0
194,0,0.08,2020,KAN,ReidAn0,62,4.0,0.875,2.0,22,8,54,7.0,0.551,1.53,6.8,2.5,-1,1,0.041,7,0,0.125,0.125,0.25,-1.0,1.0,3.0,0,Andy Reid,KAN,0.875,E31837,FFB612,14,2,1,11.5
195,0,0.08,2020,TEN,VrabMi0,45,1.0,0.688,0.0,3,3,10,2.0,0.0,0.0,1.6,2.5,1,1,0.0,0,0,0.125,0.125,0.125,-2.0,1.0,-1.0,0,Mike Vrabel,OTI,0.688,002244,4B92DB,11,5,1,8.5
196,0,0.07,2020,BAL,HarbJo0,58,2.0,0.688,1.0,13,13,50,11.0,0.55,0.55,8.3,-0.5,-1,1,0.0,0,0,-0.187,0.063,0.125,0.0,1.0,2.0,0,John Harbaugh,RAV,0.688,241773,9E7C0C,11,5,1,11.5
