,fired,year,tm,id,age,round,win_pct,w_plyf,exp,tenure,tenure_over_500,tenure_w_plyf,tenure_coy_share,exp_coy_share,srs,ou,gm,owner,coy_share,coy_rank,poc,delta_1yr_win_pct,delta_2yr_win_pct,delta_3yr_win_pct,delta_1yr_plyf,delta_2yr_plyf,delta_3yr_plyf,pred,prob,name,team,win_pct_proj,color1,color2,wins,losses,l_plyf,ou_line
103,1,2022,HOU,SmitLo0,64,0.0,0.0,0.0,12,1,-10,0.0,0.0,0.51,-8.5,-1.5,1,1,0.0,0,1,0.0,0.0,0.0,0,0,0,0,0.45,Lovie Smith,HTX,0.206,03202F,A71930,3,13,0,4.5
104,1,2022,ARI,KingKl0,43,0.0,0.235,0.0,4,4,-9,0.0,0.0,0.0,-6.2,-4.5,-1,-1,0.0,0,0,-0.412,-0.265,-0.109,-1,0,0,1,0.52,Kliff Kingsbury,CRD,0.235,97233F,FFB612,4,13,0,8.5
105,0,2022,PHI,SiriNi0,41,4.0,0.824,2.0,2,2,12,2.0,0.1,0.1,6.5,4.0,1,1,0.1,5,0,0.295,0.543,0.261,3,4,3,0,0.0,Nick Sirianni,PHI,0.824,004953,A5ACAF,14,3,1,10.0
106,0,2022,NOR,AlleDe0,50,0.0,0.222,0.0,4,1,-3,0.0,0.0,0.0,-1.2,-2.0,1,1,0.0,0,0,-0.307,-0.19,-0.307,0,0,0,0,0.35,Dennis Allen,NOR,0.412,9F8958,000000,7,10,0,9.0
107,0,2022,PIT,TomlMi0,50,0.0,0.529,0.0,16,16,70,8.0,0.051,0.051,-0.8,1.5,-1,-1,0.011,10,1,-0.03,-0.221,0.029,-1,-1,0,0,0.17,Mike Tomlin,PIT,0.529,FFB612,C60C30,9,8,0,7.5
108,0,2022,CIN,TaylZa0,39,3.0,0.75,2.0,4,4,-8,5.0,0.04,0.04,6.9,2.5,1,1,0.0,0,0,0.162,0.469,0.625,-1,3,3,0,0.08,Zac Taylor,CIN,0.75,FB4F14,000000,12,4,1,9.5
109,0,2022,SFO,ShanKy0,43,3.0,0.765,2.0,6,6,6,6.0,0.512,0.512,7.9,3.0,1,1,0.222,2,0,0.177,0.39,-0.048,0,3,-1,0,0.02,Kyle Shanahan,SFO,0.765,AA0000,B3995D,13,4,1,10.0
110,1,2022,DEN,HackNa0,43,0.0,0.0,0.0,1,1,-7,0.0,0.0,0.0,-5.0,-5.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.3,Nathaniel Hackett,DEN,0.267,002244,FB4F14,4,11,0,9.0
111,1,2022,IND,ReicFr0,61,0.0,0.389,0.0,5,5,7,1.0,0.16,0.16,-8.6,-6.0,1,1,0.0,0,0,-0.14,-0.299,-0.049,0,-1,0,1,0.55,Frank Reich,CLT,0.389,002C5F,A5ACAF,3,5,0,9.0
112,0,2022,GNB,LaFlMa0,43,0.0,0.471,0.0,4,4,28,2.0,0.281,0.281,0.3,-3.0,1,1,0.0,0,0,-0.294,-0.342,-0.342,-2,-3,-3,0,0.35,Matt LaFleur,GNB,0.471,203731,FFB612,8,9,0,11.0
113,0,2022,DAL,McCaMi0,59,2.0,0.706,1.0,16,3,10,1.0,0.0,0.36,6.5,2.0,1,1,0.0,0,0,0.0,0.331,0.206,1,2,2,0,0.07,Mike McCarthy,DAL,0.706,002244,B0B7BC,12,5,1,10.0
114,1,2022,CAR,RhulMa0,47,0.0,0.2,0.0,3,3,-16,0.0,0.0,0.0,-2.2,0.5,-1,1,0.0,0,0,-0.094,-0.113,-0.113,0,0,0,1,0.57,Matt Rhule,CAR,0.2,0085CA,BFC0BF,1,4,0,0.5
115,0,2022,LVR,McDaJo0,46,0.0,0.0,0.0,3,1,-5,0.0,0.0,0.0,-2.5,-2.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.43,Josh McDaniels,RAI,0.353,A5ACAF,000000,6,11,0,8.5
116,0,2022,SEA,CarrPe0,71,1.0,0.529,0.0,17,13,47,10.0,0.243,0.243,-0.5,3.5,1,-1,0.013,9,0,0.117,-0.221,-0.159,1,0,-1,0,0.09,Pete Carroll,SEA,0.529,002244,69BE28,9,8,1,5.5
117,0,2022,DET,CampDa1,46,0.0,0.529,0.0,3,2,-9,0.0,0.033,0.033,2.2,2.5,1,1,0.033,7,0,0.323,0.216,0.31,0,0,0,0,0.08,Dan Campbell,DET,0.529,005A8B,B0B7BC,9,8,0,6.5
118,0,2022,JAX,PedeDo0,54,2.0,0.235,1.0,6,1,1,1.0,0.167,0.187,1.8,2.5,1,1,0.167,3,0,-0.294,-0.294,0.059,0,-2,0,0,0.01,Doug Pederson,JAX,0.529,006778,9F792C,9,8,1,6.5
119,0,2022,CHI,EberMa0,52,0.0,0.333,0.0,1,1,-11,0.0,0.0,0.0,-6.4,-2.5,1,1,0.0,0,0,-0.079,0.157,-0.02,0,0,0,0,0.3,Matt Eberflus,CHI,0.176,0B162A,C83803,3,14,0,5.5
120,0,2022,WAS,RiveRo0,60,0.0,0.5,0.0,12,3,-5,0.0,0.082,1.242,-0.9,0.5,-1,1,0.0,0,1,0.5,0.5,0.312,0,-1,0,0,0.38,Ron Rivera,WAS,0.5,773141,FFB612,8,8,0,7.5
121,0,2022,MIA,McDaMi0,39,1.0,0.0,0.0,1,1,1,0.0,0.0,0.0,1.8,0.0,1,1,0.0,0,1,0.0,0.0,0.0,0,0,0,0,0.04,Mike McDaniel,MIA,0.529,008E97,F58220,9,8,1,9.0
122,0,2022,NWE,BeliBi0,70,0.0,0.471,0.0,28,23,154,30.0,2.903,2.962,2.0,-0.5,1,1,0.0,0,0,-0.117,0.033,-0.279,-1,0,-1,0,0.34,Bill Belichick,NWE,0.471,002244,C60C30,8,9,0,8.5
123,0,2022,BAL,HarbJo0,60,1.0,0.588,0.0,15,15,52,11.0,0.55,0.55,3.1,-0.5,-1,1,0.0,0,0,0.117,-0.1,-0.287,1,-1,-1,0,0.11,John Harbaugh,RAV,0.588,241773,9E7C0C,10,7,1,10.5
124,0,2022,KAN,ReidAn0,64,5.0,0.824,3.0,24,10,72,12.0,0.573,1.552,6.2,3.5,-1,1,0.022,8,0,0.118,-0.051,0.074,2,1,0,0,0.04,Andy Reid,KAN,0.824,E31837,FFB612,14,3,0,10.5
125,0,2022,MIN,OConKe0,37,1.0,0.0,0.0,1,1,9,0.0,0.051,0.051,-0.1,3.5,1,1,0.051,6,0,0.0,0.0,0.0,0,0,0,0,0.01,Kevin O'Connell,MIN,0.765,4F2683,FFC62F,13,4,1,9.5
126,0,2022,LAC,StalBr0,40,1.0,0.588,0.0,2,2,4,0.0,0.0,0.0,-0.9,-0.5,1,1,0.0,0,0,0.059,0.15,0.275,1,1,1,0,0.07,Brandon Staley,SDG,0.588,002244,0073CF,10,7,1,10.5
127,0,2022,TEN,VrabMi0,47,0.0,0.412,0.0,5,5,14,2.0,0.72,0.72,-3.6,-2.0,-1,1,0.0,0,0,-0.294,-0.276,-0.151,-2,-1,-3,0,0.14,Mike Vrabel,OTI,0.412,002244,4B92DB,7,10,0,9.0
128,0,2022,LAR,McVaSe0,36,0.0,0.294,0.0,6,6,22,7.0,0.7,0.7,-4.0,-5.5,1,1,0.0,0,0,-0.412,-0.331,-0.269,-5,-2,0,0,0.23,Sean McVay,RAM,0.294,002244,B3995D,5,12,0,10.5
129,0,2021,CAR,RhulMa0,46,0.0,0.294,0.0,2,2,-13,0.0,0.0,0.0,-5.5,-2.5,-1,1,0.0,0,0,-0.019,-0.019,-0.144,0,0,0,0,0.34,Matt Rhule,CAR,0.294,0085CA,BFC0BF,5,12,0,7.5
130,0,2021,SFO,ShanKy0,42,3.0,0.588,2.0,5,5,-3,4.0,0.29,0.29,3.8,-0.5,1,1,0.0,0,0,0.213,-0.225,0.338,3,-1,3,0,0.08,Kyle Shanahan,SFO,0.588,AA0000,B3995D,10,7,1,10.5
131,1,2021,MIA,FlorBr0,40,0.0,0.529,0.0,3,3,-1,0.0,0.122,0.122,-2.7,0.0,1,1,0.0,0,1,-0.096,0.216,0.091,0,0,0,0,0.11,Brian Flores,MIA,0.529,008E97,F58220,9,8,0,9.0
132,0,2021,PHI,SiriNi0,40,1.0,0.0,0.0,1,1,1,0.0,0.0,0.0,2.5,2.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.03,Nick Sirianni,PHI,0.529,004953,A5ACAF,9,8,1,6.5
133,0,2021,SEA,CarrPe0,70,0.0,0.412,0.0,16,12,46,10.0,0.23,0.23,1.9,-2.5,1,-1,0.0,0,0,-0.338,-0.276,-0.213,-1,-2,-1,0,0.34,Pete Carroll,SEA,0.412,002244,69BE28,7,10,0,9.5
134,0,2021,DAL,McCaMi0,58,1.0,0.706,0.0,15,2,3,0.0,0.0,0.36,9.9,3.0,1,1,0.0,0,0,0.331,0.206,0.081,1,1,-1,0,0.04,Mike McCarthy,DAL,0.706,002244,B0B7BC,12,5,1,9.0
135,1,2021,NYG,JudgJo0,40,0.0,0.235,0.0,2,2,-13,0.0,0.0,0.0,-8.3,-3.0,1,1,0.0,0,0,-0.14,-0.015,-0.078,0,0,0,0,0.48,Joe Judge,NYG,0.235,0B2265,A71930,4,13,0,7.0
136,1,2021,MIN,ZimmMi0,65,0.0,0.471,0.0,8,8,16,2.0,0.26,0.26,0.3,-1.0,1,1,0.0,0,0,0.033,-0.154,-0.06,0,-2,0,0,0.17,Mike Zimmer,MIN,0.471,4F2683,FFC62F,8,9,0,9.0
137,0,2021,IND,ReicFr0,60,0.0,0.529,0.0,4,4,9,1.0,0.16,0.16,4.4,0.0,1,1,0.0,0,0,-0.159,0.091,-0.096,-1,0,-2,0,0.07,Frank Reich,CLT,0.529,002C5F,A5ACAF,9,8,0,9.0
138,0,2021,CLE,StefKe0,39,0.0,0.471,0.0,2,2,5,1.0,0.51,0.51,-1.3,-2.5,1,1,0.0,0,0,-0.217,0.096,0.002,-2,0,0,0,0.06,Kevin Stefanski,CLE,0.471,FB4F14,22150C,8,9,0,10.5
139,0,2021,KAN,ReidAn0,63,3.0,0.706,2.0,23,9,61,9.0,0.551,1.53,7.4,-0.5,-1,1,0.0,0,0,-0.169,-0.044,-0.044,-1,-2,0,0,0.17,Andy Reid,KAN,0.706,E31837,FFB612,12,5,1,12.5
140,0,2021,TEN,VrabMi0,46,2.0,0.706,0.0,4,4,17,2.0,0.72,0.72,3.4,2.5,1,1,0.72,1,0,0.018,0.143,0.143,1,-1,2,0,0.01,Mike Vrabel,OTI,0.706,002244,4B92DB,12,5,1,9.5
141,1,2021,NOR,PaytSe0,58,0.0,0.529,0.0,15,14,63,9.0,1.191,1.191,2.0,0.0,1,-1,0.0,0,0,-0.221,-0.284,-0.284,-2,-1,-3,0,0.1,Sean Payton,NOR,0.529,9F8958,000000,9,8,0,9.0
142,0,2021,ARI,KingKl0,42,1.0,0.647,0.0,3,3,0,0.0,0.0,0.0,5.2,2.5,1,-1,0.0,0,0,0.147,0.303,0.459,1,1,1,0,0.07,Kliff Kingsbury,CRD,0.647,97233F,FFB612,11,6,1,8.5
143,0,2021,GNB,LaFlMa0,42,2.0,0.765,0.0,3,3,29,2.0,0.281,0.281,4.4,2.5,1,1,0.16,2,0,-0.048,-0.048,0.359,-1,-1,2,0,0.05,Matt LaFleur,GNB,0.765,203731,FFB612,13,4,1,10.5
144,0,2021,CIN,TaylZa0,38,4.0,0.588,3.0,3,3,-16,3.0,0.04,0.04,3.1,3.5,1,1,0.04,4,0,0.307,0.463,0.213,4,4,4,0,0.07,Zac Taylor,CIN,0.588,FB4F14,000000,10,7,1,6.5
145,0,2021,DET,CampDa1,45,0.0,0.0,0.0,2,1,-10,0.0,0.0,0.0,-7.8,-1.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.4,Dan Campbell,DET,0.206,005A8B,B0B7BC,3,13,0,4.5
146,0,2021,BUF,McDeSe0,47,2.0,0.647,1.0,5,5,17,3.0,0.183,0.183,9.8,-0.5,1,1,0.0,0,0,-0.166,0.022,0.272,-1,1,2,0,0.03,Sean McDermott,BUF,0.647,00338D,C60C30,11,6,1,11.5
147,0,2021,LAR,McVaSe0,35,5.0,0.706,4.0,5,5,29,7.0,0.7,0.7,5.3,1.5,1,1,0.0,0,0,0.081,0.143,-0.107,3,5,1,0,0.0,Sean McVay,RAM,0.706,002244,B3995D,12,5,0,10.5
148,0,2021,BAL,HarbJo0,59,0.0,0.471,0.0,14,14,49,11.0,0.55,0.55,-0.3,-2.5,-1,1,0.0,0,0,-0.217,-0.404,-0.154,-2,-2,-1,0,0.24,John Harbaugh,RAV,0.471,241773,9E7C0C,8,9,0,10.5
149,1,2021,CHI,NagyMa0,43,0.0,0.353,0.0,4,4,3,0.0,0.48,0.48,-5.2,-1.5,1,1,0.0,0,0,-0.147,-0.147,-0.397,-1,0,-1,0,0.41,Matt Nagy,CHI,0.353,0B162A,C83803,6,11,0,7.5
150,0,2021,NWE,BeliBi0,69,1.0,0.588,0.0,27,22,155,30.0,2.903,2.962,8.5,0.5,1,1,0.02,5,0,0.15,-0.162,-0.1,1,0,-4,0,0.18,Bill Belichick,NWE,0.588,002244,C60C30,10,7,1,9.5
151,0,2021,LAC,StalBr0,39,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,1.1,-0.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.07,Brandon Staley,SDG,0.529,002244,0073CF,9,8,0,9.5
152,0,2021,WAS,RiveRo0,59,0.0,0.412,0.0,11,2,-5,0.0,0.082,1.242,-4.2,-1.5,-1,1,0.0,0,1,0.412,0.224,-0.026,-1,0,0,0,0.16,Ron Rivera,WAS,0.412,773141,FFB612,7,10,0,8.5
153,1,2021,HOU,CullDa0,66,0.0,0.0,0.0,1,1,-9,0.0,0.0,0.0,-9.7,0.0,1,1,0.0,0,1,0.0,0.0,0.0,0,0,0,0,0.33,David Culley,HTX,0.235,03202F,A71930,4,13,0,4.0
154,0,2021,NYJ,SaleRo0,42,0.0,0.4,0.0,1,1,-9,0.0,0.0,0.0,-10.4,-2.0,1,1,0.0,0,1,-0.012,-0.012,0.165,0,0,0,0,0.13,Robert Saleh,NYJ,0.235,203731,000000,4,13,0,6.0
155,1,2021,DEN,FangVi0,63,0.0,0.412,0.0,3,3,-11,0.0,0.0,0.0,-0.5,-2.0,-1,1,0.0,0,0,0.099,-0.026,0.037,0,0,0,1,0.58,Vic Fangio,DEN,0.412,002244,FB4F14,7,10,0,9.0
156,0,2021,TAM,AriaBr0,69,2.0,0.765,1.0,9,3,13,5.0,0.0,0.85,8.6,1.0,1,1,0.0,0,0,0.077,0.327,0.452,-3,2,2,0,0.06,Bruce Arians,TAM,0.765,D50A0A,34302B,13,4,1,12.0
157,0,2021,PIT,TomlMi0,49,1.0,0.559,0.0,15,15,69,8.0,0.04,0.04,-2.5,0.5,1,-1,0.0,0,1,-0.191,0.059,-0.035,0,1,1,0,0.14,Mike Tomlin,PIT,0.559,FFB612,C60C30,9,7,1,8.5
158,0,2021,ATL,SmitAr0,39,0.0,0.0,0.0,1,1,-3,0.0,0.0,0.0,-8.5,-0.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.08,Arthur Smith,ATL,0.412,A71930,A5ACAF,7,10,0,7.5
159,0,2020,DEN,FangVi0,62,0.0,0.313,0.0,2,2,-8,0.0,0.0,0.0,-6.0,-2.5,1,1,0.0,0,0,-0.125,-0.062,0.0,0,0,0,0,0.48,Vic Fangio,DEN,0.313,002244,FB4F14,5,11,0,7.5
160,0,2020,GNB,LaFlMa0,41,3.0,0.813,1.0,2,2,20,2.0,0.121,0.121,7.7,4.5,1,1,0.061,5,0,0.0,0.407,0.375,0,3,3,0,0.0,Matt LaFleur,GNB,0.813,203731,FFB612,13,3,1,8.5
161,1,2020,NYJ,GaseAd0,42,0.0,0.125,0.0,5,2,-14,0.0,0.0,0.12,-11.5,-4.5,1,1,0.0,0,0,-0.313,-0.125,-0.188,0,0,0,1,0.55,Adam Gase,NYJ,0.125,203731,000000,2,14,0,6.5
162,0,2020,LVR,GrudJo0,57,0.0,0.0,0.0,14,1,0,0.0,0.0,0.06,-2.0,0.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.05,Jon Gruden,RAI,0.5,A5ACAF,000000,8,8,0,7.5
163,0,2020,KAN,ReidAn0,62,4.0,0.875,2.0,22,8,54,7.0,0.551,1.53,6.8,2.5,-1,1,0.041,7,0,0.125,0.125,0.25,-1,1,3,0,0.0,Andy Reid,KAN,0.875,E31837,FFB612,14,2,1,11.5
164,0,2020,TAM,AriaBr0,68,5.0,0.688,4.0,8,2,4,4.0,0.0,0.85,9.4,1.5,1,1,0.0,0,0,0.25,0.375,0.375,5,5,5,0,0.12,Bruce Arians,TAM,0.688,D50A0A,34302B,11,5,0,9.5
165,0,2020,LAR,McVaSe0,34,2.0,0.625,1.0,4,4,22,3.0,0.7,0.7,5.4,1.5,1,1,0.0,0,0,0.062,-0.188,-0.063,2,-2,1,0,0.03,Sean McVay,RAM,0.625,002244,B3995D,10,6,1,8.5
166,0,2020,CAR,RhulMa0,45,0.0,0.0,0.0,1,1,-6,0.0,0.0,0.0,-1.1,-0.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.15,Matt Rhule,CAR,0.313,0085CA,BFC0BF,5,11,0,5.5
167,0,2020,SEA,CarrPe0,69,1.0,0.75,0.0,15,11,49,10.0,0.23,0.23,5.5,2.5,1,-1,0.0,0,0,0.062,0.125,0.187,-1,0,1,0,0.09,Pete Carroll,SEA,0.75,002244,69BE28,12,4,1,9.5
168,0,2020,BAL,HarbJo0,58,2.0,0.688,1.0,13,13,50,11.0,0.55,0.55,8.3,-0.5,-1,1,0.0,0,0,-0.187,0.063,0.125,0,1,2,0,0.04,John Harbaugh,RAV,0.688,241773,9E7C0C,11,5,1,11.5
169,1,2020,PHI,PedeDo0,52,0.0,0.281,0.0,5,5,5,4.0,0.02,0.02,-4.4,-5.5,1,1,0.0,0,0,-0.282,-0.282,-0.532,-1,-2,-5,1,0.69,Doug Pederson,PHI,0.281,004953,A5ACAF,4,11,0,9.5
170,0,2020,CLE,StefKe0,38,2.0,0.0,1.0,1,1,6,1.0,0.51,0.51,-2.6,2.5,1,1,0.51,1,0,0.0,0.0,0.0,0,0,0,0,0.04,Kevin Stefanski,CLE,0.688,FB4F14,22150C,11,5,1,8.5
171,0,2020,SFO,ShanKy0,41,0.0,0.375,0.0,4,4,-6,2.0,0.29,0.29,0.8,-4.5,1,1,0.0,0,0,-0.438,0.125,0.0,-4,0,0,0,0.24,Kyle Shanahan,SFO,0.375,AA0000,B3995D,6,10,0,10.5
172,0,2020,NOR,PaytSe0,57,2.0,0.75,1.0,14,13,62,9.0,1.191,1.191,9.6,1.5,1,-1,0.041,6,0,-0.063,-0.063,0.062,1,-1,0,0,0.04,Sean Payton,NOR,0.75,9F8958,000000,12,4,1,10.5
173,0,2020,NYG,JudgJo0,39,0.0,0.0,0.0,1,1,-4,0.0,0.0,0.0,-4.4,-0.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.04,Joe Judge,NYG,0.375,0B2265,A71930,6,10,0,6.5
174,0,2020,ARI,KingKl0,41,0.0,0.5,0.0,2,2,-5,0.0,0.0,0.0,2.6,0.5,1,-1,0.0,0,0,0.156,0.312,0.0,0,0,0,0,0.13,Kliff Kingsbury,CRD,0.5,97233F,FFB612,8,8,0,7.5
175,0,2020,CIN,TaylZa0,37,0.0,0.281,0.0,2,2,-19,0.0,0.0,0.0,-7.5,-1.5,1,1,0.0,0,0,0.156,-0.094,-0.157,0,0,0,0,0.34,Zac Taylor,CIN,0.281,FB4F14,000000,4,11,0,5.5
176,0,2020,PIT,TomlMi0,48,1.0,0.75,0.0,14,14,67,8.0,0.04,0.04,4.7,2.5,1,-1,0.0,0,1,0.25,0.156,-0.063,1,1,-1,0,0.06,Mike Tomlin,PIT,0.75,FFB612,C60C30,12,4,1,9.5
177,1,2020,DET,PatrMa0,46,0.0,0.364,0.0,3,3,-16,0.0,0.0,0.0,-7.7,-2.0,1,-1,0.0,0,0,0.145,-0.011,-0.199,0,0,0,0,0.41,Matt Patricia,DET,0.364,005A8B,B0B7BC,4,7,0,6.0
178,0,2020,BUF,McDeSe0,46,3.0,0.813,2.0,4,4,12,2.0,0.183,0.183,7.7,4.0,1,1,0.143,2,0,0.188,0.438,0.25,2,3,2,0,0.0,Sean McDermott,BUF,0.813,00338D,C60C30,13,3,1,9.0
179,0,2020,DAL,McCaMi0,57,0.0,0.412,0.0,14,1,-4,0.0,0.0,0.36,-5.1,-4.0,1,1,0.0,0,0,-0.294,-0.294,-0.294,-1,-2,-1,0,0.44,Mike McCarthy,DAL,0.375,002244,B0B7BC,6,10,0,10.0
180,0,2020,MIA,FlorBr0,39,0.0,0.625,0.0,2,2,-2,0.0,0.122,0.122,3.0,4.0,1,1,0.122,3,1,0.312,0.187,0.25,0,0,0,0,0.02,Brian Flores,MIA,0.625,008E97,F58220,10,6,0,6.0
181,1,2020,ATL,QuinDa0,50,0.0,0.0,0.0,6,6,1,3.0,0.0,0.0,0.7,-3.5,1,1,0.0,0,0,-0.438,-0.438,-0.625,0,0,-2,1,0.74,Dan Quinn,ATL,0.0,A71930,A5ACAF,0,5,0,3.5
182,1,2020,HOU,OBriBi0,51,0.0,0.0,0.0,7,7,4,2.0,0.1,0.1,-5.5,-3.5,-1,-1,0.0,0,0,-0.625,-0.688,-0.25,-2,-1,0,0,0.46,Bill O'Brien,HTX,0.0,03202F,A71930,0,4,0,3.5
183,0,2020,IND,ReicFr0,59,1.0,0.688,0.0,3,3,8,1.0,0.16,0.16,2.8,1.5,1,1,0.0,0,0,0.25,0.063,0.438,1,-1,1,0,0.01,Frank Reich,CLT,0.688,002C5F,A5ACAF,11,5,1,9.5
184,0,2020,CHI,NagyMa0,42,1.0,0.5,0.0,3,3,8,0.0,0.48,0.48,0.2,0.0,1,1,0.0,0,0,0.0,-0.25,0.187,1,0,1,0,0.13,Matt Nagy,CHI,0.5,0B162A,C83803,8,8,1,8.0
185,0,2020,NWE,BeliBi0,68,0.0,0.438,0.0,26,21,152,30.0,2.883,2.942,-1.0,-2.0,1,1,0.0,0,0,-0.312,-0.25,-0.375,-1,-5,-4,0,0.28,Bill Belichick,NWE,0.438,002244,C60C30,7,9,0,9.0
186,1,2020,LAC,LynnAn0,52,0.0,0.438,0.0,5,4,2,1.0,0.2,0.2,-2.9,-1.0,1,1,0.0,0,1,0.125,-0.312,-0.125,0,-2,0,0,0.26,Anthony Lynn,SDG,0.438,002244,0073CF,7,9,0,8.0
187,0,2020,MIN,ZimmMi0,64,0.0,0.438,0.0,7,7,17,2.0,0.26,0.26,-2.4,-2.0,1,1,0.0,0,0,-0.187,-0.093,-0.375,-2,0,-3,0,0.36,Mike Zimmer,MIN,0.438,4F2683,FFC62F,7,9,0,9.0
188,0,2020,WAS,RiveRo0,58,1.0,0.0,0.0,10,1,-2,0.0,0.082,1.242,-0.8,2.0,1,1,0.082,4,1,0.0,0.0,0.0,0,0,0,0,0.03,Ron Rivera,WAS,0.438,773141,FFB612,7,9,1,5.0
189,1,2020,JAX,MarrDo0,56,0.0,0.063,0.0,7,5,-20,2.0,0.04,0.04,-11.7,-3.5,1,1,0.0,0,0,-0.312,-0.25,-0.562,0,0,-3,1,0.85,Doug Marrone,JAX,0.063,006778,9F792C,1,15,0,4.5
190,0,2020,TEN,VrabMi0,45,1.0,0.688,0.0,3,3,10,2.0,0.0,0.0,1.6,2.5,1,1,0.0,0,0,0.125,0.125,0.125,-2,1,-1,0,0.05,Mike Vrabel,OTI,0.688,002244,4B92DB,11,5,1,8.5
191,0,2019,LAC,LynnAn0,51,0.0,0.313,0.0,4,3,4,1.0,0.2,0.2,-1.3,-5.0,1,1,0.0,0,1,-0.437,-0.25,0.0,-2,0,0,0,0.17,Anthony Lynn,SDG,0.313,002244,0073CF,5,11,0,10.0
192,1,2019,OAK,GrudJo0,56,0.0,0.438,0.0,13,5,2,2.0,0.04,0.06,-6.9,1.0,-1,-1,0.0,0,0,0.188,0.063,-0.312,0,0,-1,0,0.34,Jon Gruden,RAI,0.438,A5ACAF,000000,7,9,0,6.0
193,0,2019,NWE,BeliBi0,67,1.0,0.75,0.0,25,20,154,30.0,2.883,2.942,10.4,0.5,1,1,0.0,0,0,0.062,-0.063,-0.125,-4,-3,-4,0,0.19,Bill Belichick,NWE,0.75,002244,C60C30,12,4,1,11.5
194,0,2019,DET,PatrMa0,45,0.0,0.219,0.0,2,2,-13,0.0,0.0,0.0,-5.2,-3.5,1,1,0.0,0,0,-0.156,-0.344,-0.344,0,0,-1,1,0.57,Matt Patricia,DET,0.219,005A8B,B0B7BC,3,12,0,6.5
195,0,2019,BUF,McDeSe0,45,1.0,0.625,0.0,3,3,2,0.0,0.04,0.04,2.2,3.0,1,1,0.04,4,0,0.25,0.062,0.187,1,0,1,0,0.01,Sean McDermott,BUF,0.625,00338D,C60C30,10,6,1,7.0
196,0,2019,TAM,AriaBr0,67,0.0,0.0,0.0,7,1,-2,0.0,0.0,0.85,0.4,0.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.13,Bruce Arians,TAM,0.438,D50A0A,34302B,7,9,0,6.5
197,0,2019,LAR,McVaSe0,33,0.0,0.563,0.0,3,3,18,2.0,0.7,0.7,3.9,-1.5,1,1,0.0,0,0,-0.25,-0.125,0.313,-4,-1,0,0,0.11,Sean McVay,RAM,0.563,002244,B3995D,9,7,0,10.5
198,0,2019,NYJ,GaseAd0,41,0.0,0.4,0.0,4,1,-2,0.0,0.0,0.12,-6.3,-0.5,1,1,0.0,0,0,-0.012,-0.012,0.165,0,0,0,0,0.12,Adam Gase,NYJ,0.438,203731,000000,7,9,0,7.5
199,0,2019,KAN,ReidAn0,61,5.0,0.75,3.0,21,7,42,5.0,0.51,1.489,9.1,1.5,-1,1,0.0,0,0,0.0,0.125,0.0,2,4,3,0,0.08,Andy Reid,KAN,0.75,E31837,FFB612,12,4,0,10.5
200,0,2019,HOU,OBriBi0,50,2.0,0.625,1.0,6,6,8,2.0,0.1,0.1,0.5,1.5,-1,-1,0.0,0,0,-0.063,0.375,0.062,1,2,0,0,0.22,Bill O'Brien,HTX,0.625,03202F,A71930,10,6,1,8.5
201,0,2019,TEN,VrabMi0,44,3.0,0.563,2.0,2,2,4,2.0,0.0,0.0,3.4,1.0,1,1,0.0,0,0,0.0,0.0,0.0,3,1,3,0,0.0,Mike Vrabel,OTI,0.563,002244,4B92DB,9,7,1,8.0
202,0,2019,DEN,FangVi0,61,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-2.1,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.03,Vic Fangio,DEN,0.438,002244,FB4F14,7,9,0,7.0
203,1,2019,CAR,RiveRo0,57,0.0,0.417,0.0,9,9,13,3.0,1.16,1.16,-7.0,-3.0,1,-1,0.0,0,1,-0.021,-0.271,0.042,0,-1,0,0,0.43,Ron Rivera,CAR,0.417,0085CA,BFC0BF,5,7,0,8.0
204,0,2019,PIT,TomlMi0,47,0.0,0.5,0.0,13,13,59,8.0,0.04,0.04,0.3,-1.5,1,-1,0.04,5,1,-0.094,-0.313,-0.188,0,-2,-3,0,0.19,Mike Tomlin,PIT,0.5,FFB612,C60C30,8,8,0,9.5
205,0,2019,BAL,HarbJo0,57,2.0,0.875,0.0,12,12,44,10.0,0.55,0.55,15.6,5.5,-1,1,0.55,1,0,0.25,0.312,0.375,1,2,2,0,0.0,John Harbaugh,RAV,0.875,241773,9E7C0C,14,2,1,8.5
